branche,lobbygruppe,parlamentarier,parlamentarier_id,partei,fraktion,kanton,geschlecht,id,organisation,status,art,funktion,in_organisation_seit,rechtsform,verguetung
Wirtschaft,KMU/Gewerbe/Arbeitgeber,Peter Schilliger,4124,FDP,RL,LU,M,723,Schweizerischer Arbeitgeberverband,deklariert,vorstand,mitglied,,Verein,0
Wirtschaft,KMU/Gewerbe/Arbeitgeber,Peter Schilliger,4124,FDP,RL,LU,M,5558,Luzerner Mobilitätskonferenz,deklariert,vorstand,praesident,,Verein,1
Wirtschaft,KMU/Gewerbe/Arbeitgeber,Peter Schilliger,4124,FDP,RL,LU,M,13246,focus50plus,deklariert,vorstand,mitglied,2022-01-22,Verein,0
Wirtschaft,KMU/Gewerbe/Arbeitgeber,Peter Schilliger,4124,FDP,RL,LU,M,724,KMU- und Gewerbeverband Kanton Luzern,nicht-deklariert,beirat,mitglied,,Verein,
Wirtschaft,KMU/Gewerbe/Arbeitgeber,Philipp Kutter,4225,M,M-E,ZH,M,6225,Stiftung grow,deklariert,vorstand,vizepraesident,,Stiftung,0
Wirtschaft,KMU/Gewerbe/Arbeitgeber,Philipp Matthias Bregy,4230,M,M-E,VS,M,12327,Walliser Gewerbeverband (WGV),deklariert,vorstand,praesident,2021-11-05,Verein,6000
Wirtschaft,KMU/Gewerbe/Arbeitgeber,Philipp Matthias Bregy,4230,M,M-E,VS,M,13506,Schweizerischer Gewerbeverband,deklariert,beirat,mitglied,2022-05-20,Verein,0
Wirtschaft,KMU/Gewerbe/Arbeitgeber,Philippe Bauer,4187,FDP,RL,NE,M,6851,Schweizerischer Arbeitgeberverband,deklariert,vorstand,mitglied,,Verein,1
Wirtschaft,KMU/Gewerbe/Arbeitgeber,Pirmin Bischof,3871,M,M-E,SO,M,1811,Schweizerischer Verband freier Berufe (SVFB),deklariert,vorstand,praesident,,Verein,1
Wirtschaft,KMU/Gewerbe/Arbeitgeber,Raphaël Mahaim,4327,Grüne,G,VD,M,13441,Der Gewerbeverein,nicht-deklariert,vorstand,mitglied,2022-03-24,Verein,0
Wirtschaft,KMU/Gewerbe/Arbeitgeber,Roland Fischer,4089,GLP,GL,LU,M,13925,Stiftung KMU Rechtsdurchsetzung SKR,nicht-deklariert,vorstand,mitglied,2022-09-06,Stiftung,
Wirtschaft,KMU/Gewerbe/Arbeitgeber,Samuel Bendahan,4213,SP,S,VD,M,13634,Der Gewerbeverein,deklariert,vorstand,mitglied,2022-06-10,Verein,0
Wirtschaft,KMU/Gewerbe/Arbeitgeber,Sibel Arslan,4184,BastA,G,BS,F,13223,Stiftung KMU Rechtsdurchsetzung SKR,deklariert,vorstand,mitglied,2021-11-11,Stiftung,0
Wirtschaft,KMU/Gewerbe/Arbeitgeber,Thomas Hurter,3890,SVP,V,SH,M,13605,Schweizerischer Gewerbeverband,nicht-deklariert,beirat,mitglied,2022-05-03,Verein,
Wirtschaft,KMU/Gewerbe/Arbeitgeber,Thomas Hurter,3890,SVP,V,SH,M,12883,Auto Gewerbe Verband Schweiz (AGVS),deklariert,vorstand,praesident,2021-09-08,Verein,1
Wirtschaft,KMU/Gewerbe/Arbeitgeber,Thomas Hurter,3890,SVP,V,SH,M,6877,Schweizerischer Arbeitgeberverband,nicht-deklariert,vorstand,mitglied,,Verein,0
Wirtschaft,KMU/Gewerbe/Arbeitgeber,Thomas Hurter,3890,SVP,V,SH,M,2079,Industrie- & Wirtschafts-Vereinigung Schaffhausen (IVS),deklariert,beirat,mitglied,,Verein,0
Wirtschaft,KMU/Gewerbe/Arbeitgeber,Thomas Minder,4112,-,V,SH,M,11734,Industrie- & Wirtschafts-Vereinigung Schaffhausen (IVS),deklariert,beirat,mitglied,,Verein,0
Wirtschaft,KMU/Gewerbe/Arbeitgeber,Yves Nidegger,3898,SVP,V,GE,M,11409,Fondation communale pour le développement des emplois et du tissu économique en ville de Genève - Fondetec,deklariert,vorstand,mitglied,2020-11-16,Oeffentlich-rechtlich,1
Wirtschaft,KMU/Gewerbe/Arbeitgeber,Yvette Estermann,3876,SVP,V,LU,F,3621,KMU- und Gewerbeverband Kanton Luzern,nicht-deklariert,beirat,mitglied,,Verein,0
Wirtschaft,Konsumentenschutz,Isabelle Pasquier-Eichenberger,4308,Grüne,G,GE,F,8015,Fédération Romande des Consommateurs (FRC),deklariert,taetig,,,Verein,0
Wirtschaft,Konsumentenschutz,Mike Egger,4229,SVP,V,SG,M,13061,Carna Libertas - Verein für verantwortungsvollen Fleischgenuss,nicht-deklariert,beirat,mitglied,,Verein,
Wirtschaft,Konsumentenschutz,Monika Rüegger,4285,SVP,V,OW,F,12049,Schweizerisches Konsumentenforum kf,nicht-deklariert,beirat,mitglied,2021-06-01,Verein,
Wirtschaft,Konsumentenschutz,Nadine Masshardt,4130,SP,S,BE,F,13465,Stiftung für Konsumentenschutz,deklariert,vorstand,praesident,2022-04-15,Stiftung,18000
Wirtschaft,Konsumentenschutz,Therese Schläpfer,4234,SVP,V,ZH,F,11742,Vision Konsum,deklariert,vorstand,mitglied,,Verein,0
Wirtschaft,Maschinenindustrie,Erich Ettlin,4206,M,M-E,OW,M,12210,Elfo AG,deklariert,vorstand,mitglied,2021-10-04,AG,1
Wirtschaft,Maschinenindustrie,Hans Wicki,4152,FDP,RL,NW,M,3495,Schurter Holding AG,deklariert,vorstand,mitglied,,AG,1
Wirtschaft,Mieter,Balthasar Glättli,4093,Grüne,G,ZH,M,1009,Mieterinnen- und Mieterverband Deutschschweiz,deklariert,vorstand,praesident,,Verein,6000
Wirtschaft,Mieter,Balthasar Glättli,4093,Grüne,G,ZH,M,11639,Schweizerischer Mieterinnen- und Mieterverband,deklariert,vorstand,mitglied,2021-01-29,Verein,1
Wirtschaft,Mieter,Baptiste Hurni,4270,SP,S,NE,M,7861,Mieterinnen- und Mieterverband Neuenburg,deklariert,vorstand,mitglied,,Verein,0
Wirtschaft,Mieter,Baptiste Hurni,4270,SP,S,NE,M,7864,Schweizerischer Mieterinnen- und Mieterverband,deklariert,vorstand,mitglied,,Verein,1000
Wirtschaft,Mieter,Carlo Sommaruga,1120,SP,S,GE,M,11383,Editions de l'ASLOCA Romande,deklariert,geschaeftsfuehrend,,,Verein,0
Wirtschaft,Mieter,Carlo Sommaruga,1120,SP,S,GE,M,1012,Association Suisse des locataires - Section romande,deklariert,geschaeftsfuehrend,,,Verein,6000
Wirtschaft,Mieter,Carlo Sommaruga,1120,SP,S,GE,M,1011,Schweizerischer Mieterinnen- und Mieterverband,deklariert,vorstand,praesident,,Verein,12000
Wirtschaft,Mieter,Carlo Sommaruga,1120,SP,S,GE,M,3561,Comité contre les magouilles immobilières,deklariert,vorstand,praesident,,Verein,0
Wirtschaft,Mieter,Céline Vara,4242,Grüne,G,NE,F,8157,Mieterinnen- und Mieterverband Neuenburg,deklariert,vorstand,mitglied,2017-01-01,Verein,0
Wirtschaft,Mieter,Christian Dandrès,4255,SP,S,GE,M,7777,Schweizerischer Mieterinnen- und Mieterverband,deklariert,vorstand,mitglied,,Verein,2000
Wirtschaft,Mieter,Jacqueline Badran,4058,SP,S,ZH,F,580,Schweizerischer Mieterinnen- und Mieterverband,deklariert,vorstand,mitglied,,Verein,0
Wirtschaft,Mieter,Michael Töngi,4221,Grüne,G,LU,M,11521,"Mieterinnen- und Mieterverband Luzern, Nidwalden, Obwalden, Uri",deklariert,vorstand,mitglied,2021-01-23,Verein,250
Wirtschaft,Mieter,Michael Töngi,4221,Grüne,G,LU,M,7316,Schweizerischer Mieterinnen- und Mieterverband,deklariert,vorstand,vizepraesident,,Verein,6500
Wirtschaft,Mieter,Natalie Imboden,4328,Grüne,G,BE,F,13489,Mieterinnen- und Mieterverband Kanton Bern,deklariert,vorstand,mitglied,2015-04-01,Verein,265
Wirtschaft,Nahrungsmittel,Benedikt Würth,4237,M,M-E,SG,M,8352,Schweizerische Vereinigung der AOP-IGP,deklariert,vorstand,praesident,2020-06-01,Verein,1
Wirtschaft,Nahrungsmittel,Bruno Walliser,4177,SVP,V,ZH,M,12144,Informationsgruppe Erfrischungsgetränke,deklariert,vorstand,mitglied,2021-09-17,Informelle Gruppe,1
Wirtschaft,Nahrungsmittel,Céline Amaudruz,4090,SVP,V,GE,F,2525,Steiner Mühle AG,deklariert,vorstand,praesident,,AG,1
Wirtschaft,Nahrungsmittel,Christine Bulliard-Marbach,4101,M,M-E,FR,F,2667,Pays romand - Pays gourmand,deklariert,vorstand,praesident,,Verein,6000
Wirtschaft,Nahrungsmittel,Hansjörg Knecht,4114,SVP,V,AG,M,962,Mühle Leibstadt AG,deklariert,vorstand,praesident,,AG,1
Wirtschaft,Nahrungsmittel,Hansjörg Knecht,4114,SVP,V,AG,M,8313,Kern & Sammet AG,deklariert,vorstand,praesident,,AG,1
Wirtschaft,Nahrungsmittel,Ida Glanzmann-Hunkeler,1337,M,M-E,LU,F,5962,Informationsgruppe Erfrischungsgetränke,deklariert,vorstand,mitglied,,Informelle Gruppe,0
Wirtschaft,Nahrungsmittel,Leo Müller,4097,M,M-E,LU,M,12006,Schweizer Zucker AG,deklariert,vorstand,vizepraesident,2021-04-30,AG,1
Wirtschaft,Nahrungsmittel,Lorenz Hess,4094,M,M-E,BE,M,462,Informationsgruppe Erfrischungsgetränke,deklariert,vorstand,praesident,,Informelle Gruppe,1
Wirtschaft,Nahrungsmittel,Manuel Strupler,4293,SVP,V,TG,M,12119,Schweizer Zucker AG,deklariert,vorstand,mitglied,2021-08-27,AG,1
Wirtschaft,Nahrungsmittel,Martin Candinas,4070,M,M-E,GR,M,5922,IG Mineralwasser,deklariert,vorstand,praesident,,Informelle Gruppe,1
Wirtschaft,Nahrungsmittel,Mike Egger,4229,SVP,V,SG,M,6797,Gasthaus Metzgerei Brauerei Egger AG,deklariert,vorstand,mitglied,,AG,0
Wirtschaft,Nahrungsmittel,Petra Gössi,4116,FDP,RL,SZ,F,13796,FIAL Föderation der Schweizerischen Nahrungsmittel - Industrien,deklariert,vorstand,praesident,2022-06-28,Verein,1
Wirtschaft,Nahrungsmittel,Simone de Montmollin,4256,FDP,RL,GE,F,11914,Schweizer Zucker AG,deklariert,vorstand,mitglied,2021-04-02,AG,1
Wirtschaft,Pensionskassen,Alex Kuprecht,1162,SVP,V,SZ,M,6824,Anlagestiftung Pensimo für Personalvorsorge-Einrichtungen,deklariert,vorstand,praesident,,Stiftung,1
Wirtschaft,Pensionskassen,Brigitte Häberli-Koller,1106,M,M-E,TG,F,4013,Wohlfahrtsfonds der Mowag Motorwagenfabrik AG,deklariert,vorstand,praesident,,Stiftung,2000
Wirtschaft,Pensionskassen,Brigitte Häberli-Koller,1106,M,M-E,TG,F,4012,Personalvorsorgestiftung der Mowag Motorwagenfabrik AG,deklariert,vorstand,praesident,,Stiftung,2000
Wirtschaft,Pensionskassen,Céline Amaudruz,4090,SVP,V,GE,F,11506,Fondation de prévoyance en faveur du Groupe Minoteries SA et des sociétés affiliées,deklariert,vorstand,mitglied,2021-01-10,Stiftung,1
Wirtschaft,Pensionskassen,Corina Gredig,4267,GLP,GL,ZH,F,13178,LibertyGreen 3a Vorsorgestiftung,deklariert,vorstand,praesident,2021-09-15,Stiftung,1
Wirtschaft,Pensionskassen,Daniel Fässler,4056,M,M-E,AI,M,6467,Swiss Prime Anlagestiftung,deklariert,vorstand,mitglied,2017-10-17,Stiftung,1
Wirtschaft,Pensionskassen,Daniela Schneeberger,4060,FDP,RL,BL,F,1767,Patronfonds,deklariert,vorstand,praesident,,Verein,1
Wirtschaft,Pensionskassen,Hans-Peter Portmann,4141,FDP,RL,ZH,M,7375,Interessengemeinschaft Sichere Renten,deklariert,vorstand,praesident,,Informelle Gruppe,0
Wirtschaft,Pensionskassen,Hansjörg Knecht,4114,SVP,V,AG,M,961,"Personalfürsorgestiftung der H. Knecht AG, Mühle, Leibstadt",deklariert,vorstand,praesident,,Stiftung,0
Wirtschaft,Pensionskassen,Josef Dittli,4151,FDP,RL,UR,M,4182,Pensionskasse Accu Oerlikon in Liquidation,nicht-deklariert,vorstand,mitglied,,Stiftung,
Wirtschaft,Pensionskassen,Josef Dittli,4151,FDP,RL,UR,M,3784,Liberty Freizügigkeitsstiftung,deklariert,vorstand,praesident,,Stiftung,1
Wirtschaft,Pensionskassen,Josef Dittli,4151,FDP,RL,UR,M,4184,Versicherungskasse SWISSLOS,deklariert,vorstand,mitglied,,Stiftung,1
Wirtschaft,Pensionskassen,Josef Dittli,4151,FDP,RL,UR,M,3782,Liberty Vorsorge AG,deklariert,beirat,mitglied,,AG,1
Wirtschaft,Pensionskassen,Josef Dittli,4151,FDP,RL,UR,M,3785,Liberty 1e Flex Investstiftung,deklariert,vorstand,mitglied,,Stiftung,1
Wirtschaft,Pensionskassen,Josef Dittli,4151,FDP,RL,UR,M,3783,Liberty 3a Vorsorgestiftung,deklariert,vorstand,praesident,,Stiftung,1
Wirtschaft,Pensionskassen,Josef Dittli,4151,FDP,RL,UR,M,6954,Liberty Anlagestiftung,deklariert,vorstand,praesident,,Stiftung,1
Wirtschaft,Pensionskassen,Josef Dittli,4151,FDP,RL,UR,M,3786,Lealta Freizügigkeitsstiftung,nicht-deklariert,vorstand,praesident,,Stiftung,1
Wirtschaft,Pensionskassen,Markus Ritter,4052,M,M-E,SG,M,1788,Pensionskasse des Schweizerischen Bauernverbandes,deklariert,vorstand,mitglied,,Stiftung,1
Wirtschaft,Pensionskassen,Markus Ritter,4052,M,M-E,SG,M,1790,Personalvorsorgestiftung des Schweizerischen Bauernverbandes,nicht-deklariert,vorstand,praesident,,Stiftung,
Wirtschaft,Pensionskassen,Martin Bäumle,1138,GLP,GL,ZH,M,952,Pensionskasse der Stadt Dübendorf,deklariert,vorstand,praesident,,Stiftung,1
Wirtschaft,Pensionskassen,Nadine Masshardt,4130,SP,S,BE,F,11515,GEPABU Personalvorsorgestiftung,deklariert,vorstand,mitglied,2021-01-01,Stiftung,3500
Wirtschaft,Pensionskassen,Peter Schilliger,4124,FDP,RL,LU,M,721,Personalfürsorgestiftung der Herzog Gruppe,deklariert,vorstand,praesident,,Stiftung,0
Wirtschaft,Pensionskassen,Philippe Bauer,4187,FDP,RL,NE,M,8011,FONCADEM-Fondation de prévoyance en faveur des cadres et des employés de commerce de l'industrie horlogère suisse,deklariert,vorstand,praesident,,Stiftung,1
Wirtschaft,Pensionskassen,Philippe Bauer,4187,FDP,RL,NE,M,8012,Fondation de prévoyance des industries horlogère et microtechnique suisses (Prevhor),deklariert,vorstand,vizepraesident,,Stiftung,1
Wirtschaft,Pensionskassen,Pierre-Yves Maillard,491,SP,S,VD,M,7422,Retraites Populaires,deklariert,vorstand,mitglied,,Oeffentlich-rechtlich,45000
Wirtschaft,Pensionskassen,Regine Sauter,4202,FDP,RL,ZH,F,7166,Pensionskasse des Opernhauses Zürich,deklariert,vorstand,mitglied,,Stiftung,0
Wirtschaft,Pensionskassen,Thomas de Courten,4051,SVP,V,BL,M,12884,Asga Pensionskasse Genossenschaft,deklariert,vorstand,mitglied,2020-11-27,Genossenschaft,1
Wirtschaft,Pensionskassen,Thomas Hefti,4139,FDP,RL,GL,M,1893,Patronale Stiftung der Weseta Textil AG,deklariert,vorstand,mitglied,,Stiftung,0
Wirtschaft,Pensionskassen,Ursula Schneider Schüttel,4123,SP,S,FR,F,6721,Fonds de prévoyance en faveur du personnel de la Fondation Les Buissonnets,deklariert,vorstand,praesident,,Stiftung,1
Wirtschaft,Rohstoffhandel,Peter Hegglin,4153,M,M-E,ZG,M,6021,NEROS - Netzwerk mineralische Rohstoffe Schweiz,deklariert,vorstand,praesident,2017-09-11,Verein,1
Wirtschaft,Tabak,Gregor Rutz,4125,SVP,V,ZH,M,2330,Vereinigung des Schweizerischen Tabakwarenhandels,deklariert,vorstand,praesident,,Verein,1
Wirtschaft,Textilindustrie,David Zuberbühler,4179,SVP,V,AR,M,6080,Schuhschweiz,deklariert,vorstand,vizepraesident,,Verein,0
Wirtschaft,Textilindustrie,Ida Glanzmann-Hunkeler,1337,M,M-E,LU,F,2113,LU Couture AG,deklariert,vorstand,praesident,,AG,1
Wirtschaft,Textilindustrie,Thomas Hefti,4139,FDP,RL,GL,M,1910,Weseta Textil AG,deklariert,vorstand,mitglied,,AG,1
Wirtschaft,Think Tanks,Adèle Thorens Goumaz,3907,Grüne,G,VD,F,12243,Stiftung für Technologiefolgen-Abschätzung,nicht-deklariert,beirat,mitglied,,Staatlich,1200
Wirtschaft,Think Tanks,Adèle Thorens Goumaz,3907,Grüne,G,VD,F,7153,EthiX - Lab für Innovationsethik,deklariert,beirat,mitglied,,Verein,0
Wirtschaft,Think Tanks,Andrea Caroni,4075,FDP,RL,AR,M,10953,civicLab Sàrl,nicht-deklariert,taetig,,,GmbH,0
Wirtschaft,Think Tanks,Franziska Ryser,4286,Grüne,G,SG,F,11646,Denknetz,deklariert,vorstand,mitglied,2021-01-29,Verein,0
Wirtschaft,Think Tanks,Jon Pult,4281,SP,S,GR,M,13623,Denknetz,deklariert,vorstand,mitglied,2022-06-16,Verein,0
Wirtschaft,Tourismus/Gastronomie,Adèle Thorens Goumaz,3907,Grüne,G,VD,F,11394,Schweizer Wanderwege,deklariert,vorstand,praesident,2020-01-01,Verein,12000
Wirtschaft,Tourismus/Gastronomie,Andreas Gafner,4263,EDU,V,BE,M,8199,Skilift Rossberg AG,deklariert,vorstand,mitglied,,AG,0
Wirtschaft,Tourismus/Gastronomie,Andri Silberschmidt,4290,FDP,RL,ZH,M,7439,kaisin. AG,deklariert,vorstand,praesident,,AG,1
Wirtschaft,Tourismus/Gastronomie,Beat Rieder,4204,M,M-E,VS,M,3477,SkiWell AG in Liquidation,deklariert,vorstand,vizepraesident,,AG,1
Wirtschaft,Tourismus/Gastronomie,Beat Rieder,4204,M,M-E,VS,M,6142,My Leukerbad AG,deklariert,vorstand,mitglied,,AG,1
Wirtschaft,Tourismus/Gastronomie,Beat Rieder,4204,M,M-E,VS,M,3475,Home in Wiler AG,deklariert,vorstand,mitglied,,AG,1
Wirtschaft,Tourismus/Gastronomie,Beat Rieder,4204,M,M-E,VS,M,8231,Grimselbahn AG,nicht-deklariert,vorstand,mitglied,,AG,
Wirtschaft,Tourismus/Gastronomie,Beat Rieder,4204,M,M-E,VS,M,6143,Walliser Tourismuskammer,nicht-deklariert,vorstand,praesident,,Verein,3500
Wirtschaft,Tourismus/Gastronomie,Christine Bulliard-Marbach,4101,M,M-E,FR,F,2656,Freiburger Tourismusverband (FTV),deklariert,vorstand,mitglied,,Verein,800
Wirtschaft,Tourismus/Gastronomie,Daniela Schneeberger,4060,FDP,RL,BL,F,128,Treff 44 AG,deklariert,vorstand,mitglied,2009-02-25,AG,0
Wirtschaft,Tourismus/Gastronomie,Denis de la Reussille,4201,PdA,G,NE,M,3111,Téléski Le Locle-Sommartel S.A.,deklariert,vorstand,praesident,2005-10-11,AG,0
Wirtschaft,Tourismus/Gastronomie,Doris Fiala,3877,FDP,RL,ZH,F,5979,E.H.L. Holding SA,deklariert,vorstand,mitglied,,AG,1
Wirtschaft,Tourismus/Gastronomie,Doris Fiala,3877,FDP,RL,ZH,F,2723,"Fondation de l'Ecole hôtelière de Lausanne, EHL",deklariert,vorstand,mitglied,,Stiftung,1
Wirtschaft,Tourismus/Gastronomie,Elisabeth Baume-Schneider,4238,SP,S,JU,F,7904,Café du Soleil SA,deklariert,vorstand,mitglied,,AG,0
Wirtschaft,Tourismus/Gastronomie,Erich Ettlin,4206,M,M-E,OW,M,6174,Gastro Wilen AG,nicht-deklariert,gesellschafter,mitglied,,AG,0
Wirtschaft,Tourismus/Gastronomie,Erich von Siebenthal,3910,SVP,V,BE,M,11486,Wasserngrat 2000 AG,nicht-deklariert,taetig,,,AG,1
Wirtschaft,Tourismus/Gastronomie,Esther Friedli,4261,SVP,V,SG,F,11097,Bergbahnen Wildhaus AG,deklariert,vorstand,mitglied,2020-09-12,AG,1
Wirtschaft,Tourismus/Gastronomie,Esther Friedli,4261,SVP,V,SG,F,12212,GastroSuisse,deklariert,vorstand,mitglied,,Verein,1
Wirtschaft,Tourismus/Gastronomie,Florence Brenzikofer,4315,Grüne,G,BL,F,7975,Verein Erlebnisraum Tafeljura,deklariert,vorstand,praesident,,Verein,0
Wirtschaft,Tourismus/Gastronomie,Hans Stöckli,1267,SP,S,BE,M,5166,Schweiz Tourismus,deklariert,vorstand,mitglied,,Oeffentlich-rechtlich,2000
Wirtschaft,Tourismus/Gastronomie,Hans Stöckli,1267,SP,S,BE,M,13062,Schweizer Tourismus-Verband,deklariert,vorstand,mitglied,2020-03-27,Verein,0
Wirtschaft,Tourismus/Gastronomie,Hans Wicki,4152,FDP,RL,NW,M,8230,Grimselbahn AG,deklariert,vorstand,praesident,,AG,1
Wirtschaft,Tourismus/Gastronomie,Hans Wicki,4152,FDP,RL,NW,M,3491,"Bergbahnen Engelberg-Trübsee-Titlis AG, BET",deklariert,vorstand,praesident,,AG,1
Wirtschaft,Tourismus/Gastronomie,Hans-Peter Portmann,4141,FDP,RL,ZH,M,12012,Fondazione Kaspar e Sophie Spörri,deklariert,vorstand,praesident,2021-05-15,Stiftung,0
Wirtschaft,Tourismus/Gastronomie,Jacqueline de Quattro,4257,FDP,RL,VD,F,8272,Schweizer Tourismus-Verband,deklariert,vorstand,mitglied,,Verein,0
Wirtschaft,Tourismus/Gastronomie,Jakob Stark,4241,SVP,V,TG,M,11684,Stiftung Drachenburg und Waaghaus Gottlieben,deklariert,vorstand,mitglied,2020-10-15,Stiftung,0
Wirtschaft,Tourismus/Gastronomie,Johanna Gapany,4306,FDP,RL,FR,F,8147,RMAF Remontées mécaniques des Alpes Fribourgeoises,deklariert,vorstand,praesident,,Verein,3000
Wirtschaft,Tourismus/Gastronomie,Johanna Gapany,4306,FDP,RL,FR,F,10864,Freiburger Tourismusverband (FTV),deklariert,vorstand,mitglied,2020-08-14,Verein,1000
Wirtschaft,Tourismus/Gastronomie,Lorenz Hess,4094,M,M-E,BE,M,460,GastroSuisse,deklariert,beirat,mitglied,,Verein,1
Wirtschaft,Tourismus/Gastronomie,Marianne Maret,4303,M,M-E,VS,F,8100,Fondation pour le développement durable des régions de montagne,deklariert,vorstand,praesident,,Stiftung,4000
Wirtschaft,Tourismus/Gastronomie,Marie-France Roth Pasquier,4284,M,M-E,FR,F,8113,Association régionale de la Gruyère,deklariert,vorstand,vizepraesident,,Verein,0
Wirtschaft,Tourismus/Gastronomie,Matthias Aebischer,4049,SP,S,BE,M,2452,Schweizer Wanderwege,deklariert,beirat,praesident,,Verein,0
Wirtschaft,Tourismus/Gastronomie,Nadja Umbricht Pieren,4065,SVP,V,BE,F,8229,Grimselbahn AG,deklariert,vorstand,mitglied,,AG,1
Wirtschaft,Tourismus/Gastronomie,Nicolò Paganini,4222,M,M-E,SG,M,8273,Schweizer Tourismus-Verband,deklariert,vorstand,praesident,2020-04-01,Verein,1
Wirtschaft,Tourismus/Gastronomie,Niklaus-Samuel Gugger,4214,EVP,M-E,ZH,M,5725,ConCordis GmbH,deklariert,geschaeftsfuehrend,praesident,,GmbH,0
Wirtschaft,Tourismus/Gastronomie,Olivier Feller,4077,FDP,RL,VD,M,8129,GastroSuisse,deklariert,beirat,mitglied,,Verein,0
Wirtschaft,Tourismus/Gastronomie,Othmar Reichmuth,4316,M,M-E,SZ,M,7935,Sigristenhaus AG,deklariert,vorstand,praesident,2014-09-10,AG,0
Wirtschaft,Tourismus/Gastronomie,Philippe Bauer,4187,FDP,RL,NE,M,2938,GastroNeuchâtel,deklariert,beirat,mitglied,,Verein,0
Wirtschaft,Tourismus/Gastronomie,Philippe Nantermod,4193,FDP,RL,VS,M,3173,Discothèque de Morgins SA,deklariert,vorstand,mitglied,2013-08-26,AG,0
Wirtschaft,Tourismus/Gastronomie,Rocco Cattaneo,4217,FDP,RL,TI,M,5709,Splash & Spa Tamaro SA,deklariert,vorstand,praesident,,AG,0
Wirtschaft,Tourismus/Gastronomie,Simon Stadler,4292,M,M-E,UR,M,8358,Schweizer Wanderwege,deklariert,vorstand,vizepraesident,,Verein,1
Wirtschaft,Tourismus/Gastronomie,Susanne Vincenz-Stauffacher,4296,FDP,RL,SG,F,12048,Berg & Bett Betriebs AG,deklariert,vorstand,mitglied,2021-06-05,AG,1
Wirtschaft,Tourismus/Gastronomie,Thomas Rechsteiner,4282,M,M-E,AI,M,12013,Hof Weissbad AG,deklariert,vorstand,praesident,2021-05-15,AG,1
Wirtschaft,Tourismus/Gastronomie,Tiana Angelina Moser,3897,GLP,GL,ZH,F,6655,Zürich Tourismus,deklariert,vorstand,mitglied,2017-06-19,Verein,1
Wirtschaft,Uhrenindustrie,Christian Lüscher,3895,FDP,RL,GE,M,3977,Montres Journe SA,deklariert,vorstand,mitglied,2012-10-17,AG,0
Wirtschaft,Uhrenindustrie,Fabien Fivaz,4260,Grüne,G,NE,M,13378,Fondation en faveur d'un laboratoire de recherches horlogères,deklariert,vorstand,praesident,2022-03-25,Stiftung,0
Wirtschaft,Uhrenindustrie,Philippe Bauer,4187,FDP,RL,NE,M,2937,Arbeitgeberverband der Schweizer Uhrenindustrie,deklariert,vorstand,praesident,,Verein,1
Wirtschaft,Vermögensverwalter,Gerhard Pfister,1109,M,M-E,ZG,M,6817,Tensor Technologies AG,deklariert,vorstand,mitglied,,AG,1
Wirtschaft,Vermögensverwalter,Heidi Z'graggen,4243,M,M-E,UR,F,13485,Urimpuls AG,nicht-deklariert,geschaeftsfuehrend,praesident,2022-02-15,AG,
Wirtschaft,Vermögensverwalter,Judith Bellaiche,4248,GLP,GL,ZH,F,12051,Zugerberg Finanz AG,deklariert,vorstand,mitglied,2021-06-17,AG,1
Wirtschaft,Vermögensverwalter,Martin Landolt,4008,M,M-E,GL,M,13055,Belvédère Asset Management AG,deklariert,vorstand,vizepraesident,2021-12-10,AG,1
Wirtschaft,Vermögensverwalter,Thomas Hurter,3890,SVP,V,SH,M,6822,Argenius Risk Experts AG,deklariert,vorstand,mitglied,,AG,1
Wirtschaft,Versicherungen,Andrea Geissbühler,3880,SVP,V,BE,F,2051,Stiftung Ombudsman der Privatversicherung und der SUVA,deklariert,vorstand,mitglied,,Stiftung,3800
Wirtschaft,Versicherungen,Anna Giacometti,4265,FDP,RL,GR,F,7658,Stiftung ÖKK,deklariert,vorstand,mitglied,2014-08-29,Stiftung,500
Wirtschaft,Versicherungen,Anna Giacometti,4265,FDP,RL,GR,F,10883,Gebäudeversicherung des Kantons Graubünden,deklariert,vorstand,mitglied,2020-07-01,Staatlich,5000
Wirtschaft,Versicherungen,Baptiste Hurni,4270,SP,S,NE,M,8301,Stiftung Ombudsman der Privatversicherung und der SUVA,deklariert,vorstand,mitglied,,Stiftung,4000
Wirtschaft,Versicherungen,Bruno Walliser,4177,SVP,V,ZH,M,3632,Gebäudeversicherung Kanton Zürich,deklariert,vorstand,mitglied,,Oeffentlich-rechtlich,1
Wirtschaft,Versicherungen,Bruno Walliser,4177,SVP,V,ZH,M,3636,Schweizerische Mobiliar Genossenschaft,deklariert,taetig,,,Genossenschaft,1
Wirtschaft,Versicherungen,Charles Juillard,4240,M,M-E,JU,M,8339,"Schweizerische Hagel-Versicherungs-Gesellschaft, Genossenschaft",deklariert,vorstand,mitglied,,Genossenschaft,1
Wirtschaft,Versicherungen,Christa Markwalder,1139,FDP,RL,BE,F,11911,Schweizerischer Versicherungsverband (SVV),deklariert,beirat,mitglied,2021-03-28,Verein,0
Wirtschaft,Versicherungen,Christine Bulliard-Marbach,4101,M,M-E,FR,F,6346,"Schweizerische Hagel-Versicherungs-Gesellschaft, Genossenschaft",deklariert,vorstand,mitglied,,Genossenschaft,14500
